

DIRECTORY,g_total,g_solved,g_sat,g_unsat,g_unknown,g_time,g_mem,g_err,time_cpu,memory
cvc4_master4,1474,1469,15,1454,4,1,0,0,11988.9,15731.7
cvc4_bags4,1474,1260,10,1250,185,28,1,0,53597.8,122084.5



DIRECTORY,cvc4_master4,cvc4_bags4
benchmark,status,result,exit_code,time_cpu,memory,status,result,exit_code,time_cpu,memory
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/soundness3_postcondition_of_soundness3_42_4.smt2,ok,30,0,4.49,36.1,ok,20,0,0.09,20.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/soundness3_postcondition_of_soundness3_43_3.smt2,ok,20,0,0.01,3.2,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_check_heap_access_23_2.smt2,ok,20,0,0.01,8.6,ok,30,0,0.0,2.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_check_heap_access_84_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.59,41.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_check_heap_access_85_4.smt2,ok,20,0,0.01,15.4,ok,20,0,0.68,46.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_invariant_26_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.4,29.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_invariant_72_2.smt2,ok,20,0,0.0,0.0,ok,30,0,0.09,20.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_36_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.19,30.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_37_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.19,31.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_37_6_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.2,31.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_37_6_2.smt2,ok,20,0,0.0,3.9,ok,20,0,0.4,39.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_38_6.smt2,ok,20,0,0.0,2.4,ok,20,0,0.19,30.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_38_6_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.39,39.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_39_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.29,31.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_40_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.2,31.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_42_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.19,29.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_75_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.09,24.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_76_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.3,25.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_check_heap_access_78_6.smt2,ok,20,0,0.01,2.3,ok,20,0,0.19,29.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_invariant_43_3.smt2,ok,20,0,1.82,26.0,ok,20,0,0.49,40.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_loop_invariant_80_3.smt2,ok,20,0,0.19,18.9,ok,20,0,23.29,135.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_postcondition_of_split_44_1.smt2,ok,20,0,0.24,23.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/split_postcondition_of_split_87_1.smt2,ok,20,0,0.4,24.6,ok,20,0,2.89,67.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_invariant_111_2.smt2,ok,20,0,0.01,2.1,ok,30,0,0.3,28.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_loop_invariant_118_3.smt2,ok,20,0,3.09,35.0,ok,20,0,44.19,694.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_loop_precondition_of_merge_117_14.smt2,ok,20,0,0.79,26.0,ok,20,0,11.09,312.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_loop_precondition_of_pull_strands_116_23.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_postcondition_of_strand_sort_119_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/strand_sort_postcondition_of_strand_sort_120_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse1_invariant_15_2.smt2,ok,20,0,0.0,0.0,ok,30,0,0.2,23.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse1_loop_check_heap_access_19_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse1_loop_invariant_20_3.smt2,ok,20,0,0.01,2.5,ok,20,0,0.49,33.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse1_postcondition_of_traverse1_21_1.smt2,ok,20,0,0.0,2.4,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse2_invariant_30_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.19,23.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse2_loop_check_heap_access_34_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse2_loop_invariant_35_5.smt2,ok,20,0,0.0,0.0,ok,20,0,0.39,32.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse2_postcondition_of_traverse2_38_1.smt2,ok,20,0,0.02,15.4,ok,20,0,0.0,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_invariant_36_2.smt2,ok,20,0,0.01,2.2,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_loop_check_heap_access_46_4.smt2,ok,20,0,0.03,17.2,ok,20,0,0.59,29.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_loop_check_heap_access_47_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.39,28.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_loop_check_heap_access_49_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.39,27.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_loop_invariant_50_3.smt2,ok,20,0,8.99,39.7,ok,20,0,182.29,186.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/traverse_postcondition_of_traverse_51_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.1,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_free_45_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.1,22.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_37_21.smt2,ok,20,0,0.0,0.0,ok,20,0,0.09,21.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_37_8.smt2,ok,20,0,0.28,22.1,ok,20,0,14.09,148.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_40_21.smt2,ok,20,0,0.01,2.4,ok,20,0,0.1,21.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_40_8.smt2,ok,20,0,0.28,22.0,ok,20,0,14.89,142.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_43_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_check_heap_access_44_8.smt2,ok,20,0,0.01,15.8,ok,20,0,0.1,22.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_33_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_35_8.smt2,ok,20,0,0.0,13.7,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_38_8.smt2,ok,20,0,123.56,94.3,ok,20,0,502.41,547.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_41_8.smt2,ok,20,0,87.87,94.7,ok,20,0,65.58,520.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_45_1.smt2,ok,20,0,198.46,99.3,ok,20,0,0.09,23.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_46_8.smt2,ok,20,0,13.34,53.2,ok,20,0,0.19,26.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_postcondition_of_union_47_5.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_precondition_of_find_40_7.smt2,ok,20,0,0.0,2.4,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_precondition_of_find_41_7.smt2,ok,20,0,0.4,23.1,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_precondition_of_union_37_21.smt2,ok,20,0,0.09,18.5,ok,20,0,1.39,61.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_precondition_of_union_40_21.smt2,ok,20,0,0.0,0.0,ok,20,0,1.19,53.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/union_precondition_of_union_46_15.smt2,ok,20,0,0.09,18.7,ok,20,0,1.59,60.4
/barrett/scratch/mahgoubyahia/sets/leon/unquantified.smt2,ok,10,0,0.29,26.1,to,,2,1200.07,3244.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-101.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-104.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-105.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-140.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-141.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-142.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-143.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-144.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-145.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-146.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-147.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-148.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-149.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-150.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-151.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-152.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-153.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-154.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-155.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-156.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-157.smt2,ok,20,0,0.0,0.0,ok,20,0,0.69,24.1
/barrett/scratch/mahgoubyahia/sets/leon/vcs-158.smt2,ok,20,0,0.0,0.0,ok,20,0,2.39,36.8
/barrett/scratch/mahgoubyahia/sets/leon/vcs-159.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-160.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-161.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-162.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-163.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-164.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-165.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-166.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-167.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-168.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-169.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-170.smt2,ok,20,0,0.2,22.6,ok,20,0,29.39,123.6
/barrett/scratch/mahgoubyahia/sets/leon/vcs-171.smt2,ok,20,0,0.09,19.8,ok,20,0,3.69,49.4
/barrett/scratch/mahgoubyahia/sets/leon/vcs-172.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-173.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-175.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-179.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-180.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-181.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-183.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-186.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-187.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-189.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-193.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-194.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-195.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-200.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-201.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-202.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-203.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-205.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-232.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-233.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-234.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-235.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-236.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-237.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-238.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-239.smt2,ok,20,0,0.09,0.0,ok,20,0,0.1,18.9
/barrett/scratch/mahgoubyahia/sets/leon/vcs-240.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-241.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-242.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-243.smt2,ok,20,0,0.19,20.9,ok,20,0,12.79,53.4
/barrett/scratch/mahgoubyahia/sets/leon/vcs-244.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-245.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-246.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-247.smt2,ok,20,0,0.1,19.3,ok,20,0,12.79,199.7
/barrett/scratch/mahgoubyahia/sets/leon/vcs-248.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-249.smt2,ok,20,0,0.0,0.0,ok,20,0,0.19,23.6
/barrett/scratch/mahgoubyahia/sets/leon/vcs-25.smt2,ok,20,0,0.29,35.2,ok,20,0,0.29,36.3
/barrett/scratch/mahgoubyahia/sets/leon/vcs-250.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-251.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-252.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-253.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-254.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-255.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-256.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-257.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-259.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-26.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-27.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-272.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-273.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-274.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-275.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-276.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-277.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-278.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-279.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-28.smt2,ok,20,0,0.1,20.5,ok,20,0,0.1,23.2
/barrett/scratch/mahgoubyahia/sets/leon/vcs-280.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-29.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-298.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-299.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-30.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-300.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-301.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-302.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-303.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-304.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-305.smt2,ok,20,0,5.49,55.1,to,20,2,1200.17,5730.3
/barrett/scratch/mahgoubyahia/sets/leon/vcs-306.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-307.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-308.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-309.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-31.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-310.smt2,ok,20,0,0.19,22.4,ok,20,0,168.21,400.8
/barrett/scratch/mahgoubyahia/sets/leon/vcs-311.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-312.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-313.smt2,ok,20,0,0.19,21.1,ok,20,0,854.93,373.4
/barrett/scratch/mahgoubyahia/sets/leon/vcs-314.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-316.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-318.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-32.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-320.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-33.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-34.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-35.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-350.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-351.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-352.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-353.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-354.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-355.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-356.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-357.smt2,ok,20,0,0.29,22.9,ok,20,0,44.39,169.1
/barrett/scratch/mahgoubyahia/sets/leon/vcs-358.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-359.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-36.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-360.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-361.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-362.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-363.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/leon/vcs-364.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
