

DIRECTORY,g_total,g_solved,g_sat,g_unsat,g_unknown,g_time,g_mem,g_err,time_cpu,memory
cvc4_master,1982,1762,1,1761,8,2,0,210,13492.7,18026.2
cvc4_bags,1982,1559,0,1559,188,24,1,210,46842.8,114697.8



DIRECTORY,cvc4_master,cvc4_bags
benchmark,status,result,exit_code,time_cpu,memory,status,result,exit_code,time_cpu,memory
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_concat_postcondition_of_dl_concat_21_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_concat_postcondition_of_dl_concat_25_4.smt2,ok,20,0,0.18,20.1,ok,20,0,0.01,3.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_concat_postcondition_of_dl_concat_26_3.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_invariant_19_2.smt2,ok,20,0,0.0,13.1,ok,20,0,0.09,3.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_loop_check_heap_access_28_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_loop_check_heap_access_29_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.02,14.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_loop_check_heap_access_31_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_loop_check_heap_access_35_4.smt2,ok,20,0,0.1,19.7,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_loop_invariant_36_3.smt2,ok,20,0,84.18,98.0,ok,20,0,0.09,20.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_copy_postcondition_of_dl_copy_37_1.smt2,ok,20,0,0.29,29.0,ok,20,0,0.29,29.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_dispose_invariant_17_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_dispose_loop_check_free_22_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_dispose_loop_check_heap_access_21_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_dispose_loop_invariant_23_3.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_dispose_postcondition_of_dl_dispose_24_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_invariant_19_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_loop_check_free_36_6.smt2,ok,20,0,0.1,19.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_loop_check_heap_access_24_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_loop_check_heap_access_27_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_loop_check_heap_access_32_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_loop_invariant_40_3.smt2,ok,20,0,4.49,33.4,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_filter_postcondition_of_dl_filter_41_1.smt2,ok,20,0,0.99,29.6,ok,20,0,0.12,22.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_check_heap_access_16_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_check_heap_access_31_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_check_heap_access_32_4.smt2,ok,20,0,0.09,0.0,ok,20,0,0.09,20.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_check_heap_access_34_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,14.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_check_heap_access_38_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.06,19.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_invariant_24_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_loop_check_heap_access_28_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_loop_invariant_30_5.smt2,ok,20,0,1.19,26.2,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_postcondition_of_dl_insert_17_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_postcondition_of_dl_insert_39_4.smt2,ok,20,0,4.49,36.0,ok,20,0,0.08,21.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_insert_postcondition_of_dl_insert_40_3.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_free_18_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,12.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_free_49_4.smt2,ok,20,0,0.1,20.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_heap_access_38_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,13.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_heap_access_40_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_heap_access_40_6_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_check_heap_access_45_6.smt2,ok,20,0,0.09,20.5,ok,20,0,0.05,14.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_invariant_27_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_loop_check_heap_access_33_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_loop_invariant_35_5.smt2,ok,20,0,1.19,26.2,ok,20,0,0.02,15.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_postcondition_of_dl_remove_16_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_postcondition_of_dl_remove_19_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_postcondition_of_dl_remove_50_4.smt2,ok,20,0,2.29,29.1,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_remove_postcondition_of_dl_remove_51_3.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_invariant_18_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.07,2.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_loop_check_heap_access_24_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_loop_check_heap_access_25_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_loop_check_heap_access_27_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_loop_invariant_28_3.smt2,ok,20,0,0.69,23.1,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_reverse_postcondition_of_dl_reverse_29_1.smt2,ok,20,0,1.09,27.8,ok,20,0,0.11,20.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_traverse_invariant_18_2.smt2,ok,20,0,0.03,17.1,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_traverse_loop_check_heap_access_22_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_traverse_loop_invariant_23_3.smt2,ok,20,0,0.8,26.2,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/dl_traverse_postcondition_of_dl_traverse_24_1.smt2,ok,20,0,0.04,18.4,ok,20,0,0.01,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_invariant_17_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_invariant_30_2.smt2,ok,20,0,0.0,4.1,ok,20,0,0.01,11.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_free_31_6.smt2,ok,20,0,0.19,20.0,ok,20,0,0.01,2.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_free_44_6.smt2,ok,20,0,0.1,19.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_23_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.09,22.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_27_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_27_8_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_29_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_36_4.smt2,ok,20,0,0.0,0.0,to,,2,1200.09,55.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_check_heap_access_40_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_invariant_35_3.smt2,ok,20,0,0.09,19.2,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_loop_invariant_48_3.smt2,ok,20,0,0.94,25.5,ok,20,0,0.04,18.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_postcondition_of_filter_36_1.smt2,ok,20,0,0.68,23.8,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/filter_postcondition_of_filter_49_1.smt2,ok,20,0,1.15,27.2,ok,20,0,0.09,21.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_check_heap_access_19_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_check_heap_access_22_4.smt2,ok,20,0,0.03,17.0,ok,20,0,0.01,3.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_last_check_heap_access_14_2.smt2,ok,20,0,0.0,0.0,ok,30,0,0.01,3.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_last_postcondition_of_find_last_18_4.smt2,ok,20,0,0.09,18.4,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_last_postcondition_of_find_last_20_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_last_postcondition_of_find_last_22_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_last_precondition_of_find_last_17_10.smt2,ok,20,0,0.0,9.2,ok,20,0,0.03,16.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_postcondition_of_find_26_1.smt2,ok,20,0,0.39,22.8,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/find_precondition_of_find_21_11.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_25_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_25_4_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_26_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_61_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_62_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_check_heap_access_65_4.smt2,ok,20,0,0.0,0.0,ok,20,0,2.19,78.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_invariant_19_4.smt2,ok,20,0,0.02,1.8,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_invariant_37_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_check_heap_access_23_6.smt2,ok,20,0,0.0,2.5,ok,20,0,0.01,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_check_heap_access_48_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.59,29.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_check_heap_access_49_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.39,28.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_check_heap_access_51_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.38,27.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_invariant_24_5.smt2,ok,20,0,0.0,0.0,ok,20,0,0.29,32.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_loop_invariant_52_3.smt2,ok,20,0,9.49,39.1,ok,20,0,208.37,186.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_14_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_27_4.smt2,ok,20,0,0.39,22.9,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_28_3.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_57_4.smt2,ok,20,0,0.19,21.1,ok,20,0,2.89,99.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_66_4.smt2,ok,20,0,20.79,55.1,ok,20,0,742.33,152.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_68_4.smt2,ok,20,0,1.99,30.4,to,,2,1200.06,160.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insert_postcondition_of_insert_71_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_invariant_37_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_1_check_heap_access_54_6.smt2,ok,20,0,0.0,0.0,ok,30,0,0.19,28.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_1_invariant_55_5.smt2,ok,20,0,1.39,25.2,ok,20,0,6.89,83.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_42_4.smt2,ok,20,0,0.0,0.0,ok,30,0,881.04,63.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_57_4.smt2,ok,20,0,0.3,21.9,ok,20,0,124.28,593.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_58_4.smt2,ok,20,0,0.2,21.8,ok,20,0,154.73,595.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_58_4_1.smt2,ok,20,0,0.29,22.7,ok,20,0,156.01,600.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_59_4.smt2,ok,20,0,0.15,20.8,ok,20,0,121.92,589.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_check_heap_access_61_4.smt2,ok,20,0,0.22,21.9,ok,20,0,113.88,597.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_invariant_44_4.smt2,ok,20,0,0.19,20.0,ok,30,0,461.39,211.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_loop_invariant_62_3.smt2,ok,20,0,5.98,37.1,ok,20,0,719.46,1009.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/insertion_sort_postcondition_of_insertion_sort_63_1.smt2,ok,20,0,0.24,21.5,ok,30,0,375.84,110.1
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_check_heap_access_37_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_check_heap_access_40_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_check_heap_access_43_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_invariant_46_2.smt2,ok,20,0,0.49,23.0,ok,20,0,0.69,37.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_invariant_49_2.smt2,ok,20,0,0.49,23.2,ok,20,0,0.67,37.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_51_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_53_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_54_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_55_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_56_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_57_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_58_6.smt2,ok,20,0,0.0,12.8,ok,20,0,0.01,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_check_heap_access_60_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,11.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_invariant_59_3.smt2,ok,20,0,10.97,39.6,ok,20,0,0.1,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_loop_invariant_62_3.smt2,ok,20,0,9.99,37.7,ok,20,0,0.01,2.5
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_32_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_34_4.smt2,ok,20,0,0.0,2.3,ok,20,0,0.01,12.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_35_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_37_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_61_2.smt2,ok,20,0,18.99,45.7,ok,20,0,0.07,20.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_62_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_64_2.smt2,ok,20,0,19.09,45.9,ok,20,0,0.09,23.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_postcondition_of_merge_65_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_postcondition_of_merge_sort_100_2.smt2,ok,20,0,274.18,118.4,ok,20,0,0.3,29.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_postcondition_of_merge_sort_101_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_precondition_of_merge_100_9.smt2,ok,20,0,106.06,82.8,ok,20,0,499.96,2044.8
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_precondition_of_merge_sort_97_7.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_precondition_of_merge_sort_99_7.smt2,ok,20,0,0.17,22.2,ok,30,0,4.67,132.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/merge_sort_precondition_of_split_95_16.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_check_heap_access_72_2.smt2,ok,20,0,0.0,15.6,ok,30,0,0.01,12.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_check_heap_access_77_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_invariant_78_2.smt2,ok,20,0,0.02,14.7,ok,20,0,0.13,21.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_check_heap_access_87_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_check_heap_access_88_6.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_check_heap_access_90_6.smt2,ok,20,0,0.1,19.5,ok,20,0,0.08,2.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_check_heap_access_95_8.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,2.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_check_heap_access_99_6.smt2,ok,20,0,0.0,12.7,ok,20,0,0.0,2.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_loop_invariant_101_3.smt2,ok,20,0,13.89,59.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_postcondition_of_pull_strands_102_2.smt2,ok,20,0,41.52,64.9,ok,20,0,0.19,27.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/pull_strands_postcondition_of_pull_strands_103_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_check_heap_access_54_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.09,24.7
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_check_heap_access_55_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.26,36.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_check_heap_access_55_4_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.29,36.4
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_postcondition_of_quicksort_55_45.smt2,ok,20,0,3.49,37.3,to,,2,1200.02,293.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_precondition_of_quicksort_54_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_precondition_of_quicksort_55_4.smt2,ok,20,0,0.19,20.9,ok,20,0,0.78,56.6
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/quicksort_precondition_of_split_53_13.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,3.3
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_concat_check_heap_access_30_2.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_concat_postcondition_of_rec_concat_31_1.smt2,ok,20,0,0.0,0.0,ok,20,0,0.01,1.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_concat_precondition_of_find_last_29_7.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_copy_loop_check_heap_access_43_4.smt2,ok,20,0,0.0,0.0,ok,20,0,0.0,0.0
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_copy_loop_check_heap_access_44_4.smt2,ok,20,0,0.0,0.0,ok,30,0,0.19,24.2
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_copy_loop_postcondition_of_rec_copy_loop_38_4.smt2,ok,20,0,0.0,0.0,ok,20,0,2.19,75.9
/barrett/scratch/mahgoubyahia/sets/grassbench201401/sets/rec_copy_loop_postcondition_of_rec_copy_loop_45_4.smt2,ok,20,0,13.09,50.6,ok,20,0,0.09,20.7
